17.4895 	INFO 	Loaded monitor calibration from ['2025_07_25 22:56']
3.7369 	EXP 	leftAnchor: text = 'Not at all'
3.7369 	EXP 	rightAnchor: text = 'Very much'
3.7369 	EXP 	ratingSlider: markerPos = np.float64(1.6)
3.7369 	EXP 	ratingValueText: text = 'Rating: 1.6'
3.7673 	EXP 	leftAnchor: text = 'Not at all'
3.7673 	EXP 	rightAnchor: text = 'Very much'
3.7673 	EXP 	ratingSlider: markerPos = np.float64(1.6)
3.7673 	EXP 	ratingValueText: text = 'Rating: 1.6'
3.7861 	EXP 	leftAnchor: text = 'Not at all'
3.7861 	EXP 	rightAnchor: text = 'Very much'
3.7861 	EXP 	ratingSlider: markerPos = np.float64(1.6)
3.7861 	EXP 	ratingValueText: text = 'Rating: 1.6'
3.8173 	EXP 	leftAnchor: text = 'Not at all'
3.8173 	EXP 	rightAnchor: text = 'Very much'
3.8173 	EXP 	ratingSlider: markerPos = np.float64(1.6)
3.8173 	EXP 	ratingValueText: text = 'Rating: 1.6'
3.8360 	EXP 	leftAnchor: text = 'Not at all'
3.8360 	EXP 	rightAnchor: text = 'Very much'
3.8360 	EXP 	ratingSlider: markerPos = np.float64(1.6)
3.8360 	EXP 	ratingValueText: text = 'Rating: 1.6'
3.8672 	EXP 	leftAnchor: text = 'Not at all'
3.8672 	EXP 	rightAnchor: text = 'Very much'
3.8672 	EXP 	ratingSlider: markerPos = np.float64(1.6)
3.8672 	EXP 	ratingValueText: text = 'Rating: 1.6'
3.8860 	EXP 	leftAnchor: text = 'Not at all'
3.8860 	EXP 	rightAnchor: text = 'Very much'
3.8860 	EXP 	ratingSlider: markerPos = np.float64(1.6)
3.8860 	EXP 	ratingValueText: text = 'Rating: 1.6'
3.9173 	EXP 	leftAnchor: text = 'Not at all'
3.9173 	EXP 	rightAnchor: text = 'Very much'
3.9173 	EXP 	ratingSlider: markerPos = np.float64(1.6)
3.9173 	EXP 	ratingValueText: text = 'Rating: 1.6'
3.9360 	EXP 	leftAnchor: text = 'Not at all'
3.9360 	EXP 	rightAnchor: text = 'Very much'
3.9360 	EXP 	ratingSlider: markerPos = np.float64(1.6)
3.9360 	EXP 	ratingValueText: text = 'Rating: 1.6'
3.9672 	EXP 	leftAnchor: text = 'Not at all'
3.9672 	EXP 	rightAnchor: text = 'Very much'
3.9672 	EXP 	ratingSlider: markerPos = np.float64(1.6)
3.9672 	EXP 	ratingValueText: text = 'Rating: 1.6'
3.9860 	EXP 	leftAnchor: text = 'Not at all'
3.9860 	EXP 	rightAnchor: text = 'Very much'
3.9860 	EXP 	ratingSlider: markerPos = np.float64(1.6)
3.9860 	EXP 	ratingValueText: text = 'Rating: 1.6'
4.0033 	EXP 	leftAnchor: text = 'Not at all'
4.0033 	EXP 	rightAnchor: text = 'Very much'
4.0033 	EXP 	ratingSlider: markerPos = np.float64(1.6)
4.0033 	EXP 	ratingValueText: text = 'Rating: 1.6'
4.0340 	EXP 	leftAnchor: text = 'Not at all'
4.0340 	EXP 	rightAnchor: text = 'Very much'
4.0340 	EXP 	ratingSlider: markerPos = np.float64(1.6)
4.0340 	EXP 	ratingValueText: text = 'Rating: 1.6'
4.0527 	EXP 	leftAnchor: text = 'Not at all'
4.0527 	EXP 	rightAnchor: text = 'Very much'
4.0527 	EXP 	ratingSlider: markerPos = np.float64(1.6)
4.0527 	EXP 	ratingValueText: text = 'Rating: 1.6'
4.0700 	EXP 	leftAnchor: text = 'Not at all'
4.0700 	EXP 	rightAnchor: text = 'Very much'
4.0700 	EXP 	ratingSlider: markerPos = np.float64(1.6)
4.0700 	EXP 	ratingValueText: text = 'Rating: 1.6'
4.1004 	EXP 	leftAnchor: text = 'Not at all'
4.1004 	EXP 	rightAnchor: text = 'Very much'
4.1004 	EXP 	ratingSlider: markerPos = np.float64(1.6)
4.1004 	EXP 	ratingValueText: text = 'Rating: 1.6'
4.1191 	EXP 	leftAnchor: text = 'Not at all'
4.1191 	EXP 	rightAnchor: text = 'Very much'
4.1191 	EXP 	ratingSlider: markerPos = np.float64(1.6)
4.1191 	EXP 	ratingValueText: text = 'Rating: 1.6'
4.1364 	EXP 	leftAnchor: text = 'Not at all'
4.1364 	EXP 	rightAnchor: text = 'Very much'
4.1364 	EXP 	ratingSlider: markerPos = np.float64(1.6)
4.1364 	EXP 	ratingValueText: text = 'Rating: 1.6'
4.1672 	EXP 	leftAnchor: text = 'Not at all'
4.1672 	EXP 	rightAnchor: text = 'Very much'
4.1672 	EXP 	ratingSlider: markerPos = np.float64(1.6)
4.1672 	EXP 	ratingValueText: text = 'Rating: 1.6'
4.1859 	EXP 	leftAnchor: text = 'Not at all'
4.1859 	EXP 	rightAnchor: text = 'Very much'
4.1859 	EXP 	ratingSlider: markerPos = np.float64(1.6)
4.1859 	EXP 	ratingValueText: text = 'Rating: 1.6'
4.2032 	EXP 	leftAnchor: text = 'Not at all'
4.2032 	EXP 	rightAnchor: text = 'Very much'
4.2032 	EXP 	ratingSlider: markerPos = np.float64(1.6)
4.2032 	EXP 	ratingValueText: text = 'Rating: 1.6'
4.2339 	EXP 	leftAnchor: text = 'Not at all'
4.2339 	EXP 	rightAnchor: text = 'Very much'
4.2339 	EXP 	ratingSlider: markerPos = np.float64(1.6)
4.2339 	EXP 	ratingValueText: text = 'Rating: 1.6'
4.2525 	EXP 	leftAnchor: text = 'Not at all'
4.2525 	EXP 	rightAnchor: text = 'Very much'
4.2525 	EXP 	ratingSlider: markerPos = np.float64(1.6)
